mission_name,timestamp,BatteryStatus0_current_a,BatteryStatus0_current_average_a,BatteryStatus0_current_filtered_a,BatteryStatus0_discharged_mah,BatteryStatus0_remaining,BatteryStatus0_scale,BatteryStatus0_time_remaining_s,BatteryStatus0_voltage_filtered_v,BatteryStatus0_voltage_v,BatteryStatus1_current_average_a,BatteryStatus1_scale,SensorBaro0_pressure,SensorBaro0_temperature,SensorBaro1_pressure,SensorBaro1_temperature
square-8min_pendulum_250g_0,1970-01-01 00:16:10,34.00818,32.621555,33.971706,4712.7085,0.17545016,1.2605873,425.9292,18.495562,18.484999,1.7935599,1.28125,99503.125,56.46,99509.16,38.78
square-8min_pendulum_250g_0,1970-01-01 00:16:12,35.674805,32.697475,35.163994,4730.2324,0.17406343,1.2602793,421.54077,18.464563,18.44375,1.779283,1.28125,99504.766,56.449997,99509.47,38.75
square-8min_pendulum_250g_0,1970-01-01 00:16:14,35.1593,32.788322,35.073734,4749.784,0.17251217,1.2617935,416.642,18.443846,18.43125,1.7651199,1.28125,99500.51,56.46,99505.445,38.739998
square-8min_pendulum_250g_0,1970-01-01 00:16:16,34.073242,32.888744,34.85386,4770.4263,0.17086737,1.2635657,411.4393,18.4231,18.42875,1.7510695,1.28125,99500.91,56.469997,99503.85,38.719997
square-8min_pendulum_250g_0,1970-01-01 00:16:18,36.33545,32.98489,35.788456,4790.228,0.16928019,1.2634227,406.37616,18.397264,18.37625,1.7371309,1.28125,99503.29,56.46,99504.86,38.719997
square-8min_pendulum_250g_0,1970-01-01 00:16:20,36.105225,33.081837,35.55504,4810.0303,0.1676847,1.2650684,401.37454,18.378937,18.359999,1.7233031,1.28125,99502.73,56.449997,99506.375,38.71
square-8min_pendulum_250g_0,1970-01-01 00:16:22,32.87207,33.133392,33.3197,4829.161,0.16608967,1.2689929,397.0166,18.385859,18.39625,1.7095854,1.28125,99501,56.449997,99503.98,38.71
square-8min_pendulum_250g_0,1970-01-01 00:16:24,33.1073,33.097454,32.619835,4847.1606,0.16449213,1.2697455,393.6185,18.395367,18.383749,1.6959772,1.28125,99498.75,56.449997,99500.01,38.7
square-8min_pendulum_250g_0,1970-01-01 00:16:26,31.78601,33.067,32.14162,4863.3267,0.1630576,1.2709455,390.57547,18.391418,18.3925,1.6824771,1.28125,99498.14,56.449997,99502.625,38.71
square-8min_pendulum_250g_0,1970-01-01 00:16:28,32.446655,33.052757,33.01729,4883.456,0.16129087,1.2707726,386.4944,18.367783,18.36625,1.6724226,1.28125,99502.66,56.44,99509.35,38.7
square-8min_pendulum_250g_0,1970-01-01 00:16:30,32.66687,33.04014,32.55591,4899.9043,0.15984182,1.2723105,383.16293,18.358225,18.35125,1.6557986,1.28125,99506.086,56.449997,99507.04,38.7
square-8min_pendulum_250g_0,1970-01-01 00:16:32,30.75,32.972916,30.648092,4917.356,0.15823624,1.2753534,380.13004,18.369328,18.37125,1.6426183,1.28125,99504.46,56.449997,99505.555,38.69
square-8min_pendulum_250g_0,1970-01-01 00:16:34,31.340576,32.92537,31.810997,4936.028,0.15653463,1.2744799,376.5708,18.347662,18.3475,1.6295431,1.28125,99501.414,56.449997,99507.07,38.69
square-8min_pendulum_250g_0,1970-01-01 00:16:36,33.28247,32.817223,31.359964,4952.9233,0.15492156,1.2751477,373.87198,18.351084,18.3125,1.6165719,1.28125,99503.98,56.449997,99504.47,38.68
square-8min_pendulum_250g_0,1970-01-01 00:16:38,32.786987,32.85681,33.584812,4971.803,0.15328462,1.2741996,369.48782,18.298693,18.3,1.603704,1.28125,99499.734,56.449997,99502.164,38.66
square-8min_pendulum_250g_0,1970-01-01 00:16:40,41.19519,32.86581,34.59696,4985.0093,0.1521269,1.2735902,366.40988,18.277565,18.1675,1.5909383,1.28125,99499.86,56.41,99501.57,38.66
square-8min_pendulum_250g_0,1970-01-01 00:16:42,31.811035,32.889156,32.9379,5008.9546,0.14997998,1.2775234,361.18872,18.26787,18.27875,1.5782743,1.28125,99503.94,56.449997,99508.336,38.649998
square-8min_pendulum_250g_0,1970-01-01 00:16:44,33.642822,32.918877,33.91909,5027.7935,0.14830342,1.2773979,356.78964,18.240326,18.231249,1.5657111,1.28125,99503.76,56.46,99506.86,38.64
square-8min_pendulum_250g_0,1970-01-01 00:16:46,34.10327,32.97233,34.3748,5045.1143,0.14678201,1.2782148,352.54834,18.214346,18.2075,1.553248,1.28125,99498.61,56.449997,99506.22,38.629997
square-8min_pendulum_250g_0,1970-01-01 00:16:48,34.16333,33.01332,34.236626,5064.119,0.14508054,1.279518,348.0286,18.19889,18.18875,1.5408841,1.28125,99504.44,56.46,99505,38.61
square-8min_pendulum_250g_0,1970-01-01 00:16:50,35.584717,33.09989,35.786854,5083.8276,0.14335564,1.2790148,342.9638,18.159946,18.14625,1.5286186,1.28125,99505.04,56.449997,99507.28,38.61
square-8min_pendulum_250g_0,1970-01-01 00:16:52,37.101196,33.239807,36.87145,5105.2764,0.14151977,1.2796788,337.1189,18.11743,18.0975,1.5164509,1.28125,99504.03,56.46,99506.39,38.6
square-8min_pendulum_250g_0,1970-01-01 00:16:54,35.584717,33.362286,35.77655,5125.5513,0.1397645,1.28125,331.74817,18.101585,18.09875,1.5043799,1.28125,99502.53,56.469997,99506.61,38.61
square-8min_pendulum_250g_0,1970-01-01 00:16:56,33.607788,33.394867,33.751667,5142.7334,0.13823266,1.28125,327.83145,18.111956,18.115,1.4924049,1.28125,99500.19,56.46,99501.15,38.59
square-8min_pendulum_250g_0,1970-01-01 00:16:58,34.108276,33.420597,33.96532,5163.633,0.13637628,1.28125,323.17072,18.098654,18.088749,1.4805254,1.28125,99504.61,56.44,99504.21,38.6
square-8min_pendulum_250g_0,1970-01-01 00:17:00,34.023193,33.44821,34.14804,5180.8223,0.1348624,1.28125,319.32156,18.08165,18.07625,1.4687403,1.28125,99502.18,56.44,99503.375,38.6
square-8min_pendulum_250g_0,1970-01-01 00:17:02,34.899048,33.464985,34.74903,5186.6885,0.13435337,1.28125,317.94055,18.07057,18.055,1.4658087,1.28125,99502.48,56.449997,99505.25,38.61
square-8min_pendulum_250g_0,1970-01-01 00:17:04,34.833984,33.564426,35.653065,5208.6675,0.13247345,1.28125,312.56616,18.02957,18.029999,1.45423346666667,1.28125,99503.47,56.449997,99505.96,38.62
square-8min_pendulum_250g_0,1970-01-01 00:17:06,35.469604,33.6641,34.909527,5235.7285,0.13017938,1.28125,306.23428,18.00408,17.9925,1.44265823333333,1.28125,99502.55,56.46,99503.195,38.61
square-8min_pendulum_250g_0,1970-01-01 00:17:08,36.125244,33.735176,35.725925,5255.5684,0.12850131,1.28125,301.63956,17.980078,17.96125,1.431083,1.28125,99499.555,56.46,99501.9,38.64
square-8min_pendulum_250g_0,1970-01-01 00:17:10,34.01819,33.8201,34.397434,5279.354,0.12650199,1.28125,296.23926,17.964848,17.97,1.4140297,1.28125,99497.125,56.449997,99502.22,38.629997
square-8min_pendulum_250g_0,1970-01-01 00:17:12,34.85901,33.86362,35.027157,5300.7764,0.12469905,1.28125,291.62814,17.943602,17.936249,1.3999741,1.28125,99499.414,56.449997,99501.78,38.649998
square-8min_pendulum_250g_0,1970-01-01 00:17:14,35.109253,33.8944,34.74276,5320.142,0.12307527,1.28125,287.5656,17.929432,17.914999,1.3888303,1.28125,99498.01,56.44,99499.72,38.649998
square-8min_pendulum_250g_0,1970-01-01 00:17:16,34.914062,33.825752,30.671995,5338.1104,0.1215247,1.28125,284.52103,17.962826,17.91375,1.3777752,1.28125,99504,56.449997,99506.62,38.67
square-8min_pendulum_250g_0,1970-01-01 00:17:18,34.899048,33.893307,35.361534,5357.9707,0.119897455,1.28125,280.15314,17.894596,17.883749,1.3722806,1.28125,99526.04,56.46,99527.79,38.67
square-8min_pendulum_250g_0,1970-01-01 00:17:20,33.883057,33.908943,33.919117,5375.2056,0.11847029,1.28125,276.70755,17.887491,17.883749,1.3559282,1.28125,99532.445,56.449997,99536.914,38.68
square-8min_pendulum_250g_0,1970-01-01 00:17:22,33.34253,33.90624,33.781887,5394.1025,0.11690505,1.28125,273.08212,17.87543,17.873749,1.345135,1.28125,99549.22,56.44,99552.73,38.69
square-8min_pendulum_250g_0,1970-01-01 00:17:24,32.321533,33.872852,32.15583,5413.4927,0.11529208,1.28125,269.59546,17.875494,17.87625,1.3344277,1.28125,99559.016,56.449997,99565.58,38.7
square-8min_pendulum_250g_0,1970-01-01 00:17:26,12.987671,33.386192,16.31818,5424.975,0.11408211,1.28125,270.9604,18.078611,18.199999,1.3238057,1.28125,99567.5,56.46,99570.04,38.7
square-8min_pendulum_250g_0,1970-01-01 00:17:28,1.1461182,32.182724,1.7110127,5426.1445,0.11334663,1.28125,279.47806,18.377943,18.46125,1.3132681,1.28125,99570.5,56.449997,99574.805,38.69
square-8min_pendulum_250g_0,1970-01-01 00:17:30,1.1411133,30.967762,1.1735623,5426.7964,0.112638965,1.28125,288.62885,18.484022,18.52125,1.3028144,1.28125,99569.96,56.46,99577.195,38.719997
square-8min_pendulum_250g_0,1970-01-01 00:17:32,1.1260986,30.495304,1.1645691,5427.32,0.1120758,1.28125,291.07443,18.533413,18.56,1.2976187,1.28125,99571.086,56.449997,99575.78,38.739998
square-8min_pendulum_250g_1,1970-01-01 00:06:48,10.5703125,13.977952,5.658208,100.65546,0.9954222,1,5642.8735,24.810043,24.564999,14.76215,1.28125,99571.64,56.44,99574.664,41.559998
square-8min_pendulum_250g_1,1970-01-01 00:06:50,10.5703125,13.977952,5.658208,100.65546,0.9954222,1,5642.8735,24.810043,24.564999,14.76215,1.28125,99561.97,56.36,99567.11,41.55
square-8min_pendulum_250g_1,1970-01-01 00:06:52,27.236572,14.192315,24.77649,111.94476,0.994909,1,5541.907,24.164364,23.8725,14.644642,1.28125,99559.15,56.559998,99563.44,41.55
square-8min_pendulum_250g_1,1970-01-01 00:06:54,27.026367,14.746895,27.433834,127.776764,0.99418926,1,5330.555,23.856863,23.81625,14.52807,1.28125,99545.39,56.62,99546.8,41.54
square-8min_pendulum_250g_1,1970-01-01 00:06:56,43.71765,15.1910095,29.932161,142.8143,0.9935057,1,5160.4087,23.76519,23.31,14.412426,1.28125,99533.07,56.44,99537.26,41.53
square-8min_pendulum_250g_1,1970-01-01 00:06:58,22.897339,15.920685,27.069006,160.74008,0.99269044,1.0053536,4933.9824,23.65693,23.863749,14.297703,1.28125,99498.86,56.36,99499.83,41.53
square-8min_pendulum_250g_1,1970-01-01 00:07:00,27.501831,16.261776,26.770744,173.71954,0.9920992,1.0032105,4825.18,23.718151,23.685,14.183893,1.28125,99488.37,56.559998,99489.6,41.52
square-8min_pendulum_250g_1,1970-01-01 00:07:02,26.335693,16.73863,26.840862,190.50096,0.9913354,1.0045977,4685.2114,23.68219,23.69125,14.070988,1.28125,99484.055,56.61,99486.93,41.51
square-8min_pendulum_250g_1,1970-01-01 00:07:04,26.806152,17.127047,26.759003,205.40204,0.99065626,1.0054129,4575.8955,23.664787,23.6525,13.9589815,1.28125,99486.32,56.42,99488.87,41.5
square-8min_pendulum_250g_1,1970-01-01 00:07:06,27.53186,17.526312,27.43056,220.6842,0.98995906,1.0062923,4468.4536,23.623259,23.605,13.847867,1.28125,99480.48,56.36,99481.73,41.48
square-8min_pendulum_250g_1,1970-01-01 00:07:08,27.311646,17.920832,27.440798,236.09485,0.9892549,1.0074039,4367.3823,23.59598,23.585,13.737637,1.28125,99486.93,56.559998,99486.66,41.46
square-8min_pendulum_250g_1,1970-01-01 00:07:10,23.628052,18.191883,23.89607,249.87698,0.98862237,1.0084884,4301.49,23.67606,23.699999,13.65554,1.28125,99485.14,56.62,99487.41,41.43
square-8min_pendulum_250g_1,1970-01-01 00:07:12,24.869263,18.388483,23.927633,261.85733,0.98807275,1.007924,4252.681,23.688774,23.66125,13.519803,1.28125,99443.91,56.42,99465.94,41.379997
square-8min_pendulum_250g_1,1970-01-01 00:07:14,28.347656,18.640663,26.032454,275.82065,0.9874328,1.007733,4191.0244,23.630253,23.5225,13.412185,1.28125,99485.6,56.36,99488.75,41.3
square-8min_pendulum_250g_1,1970-01-01 00:07:16,28.998291,19.044868,30.039095,291.48178,0.98671585,1.0088509,4099.0806,23.483004,23.467499,13.305423,1.28125,99487.07,56.55,99489.18,41.27
square-8min_pendulum_250g_1,1970-01-01 00:07:18,30.209473,19.478687,30.476213,308.34146,0.985941,1.0107039,4004.4148,23.425184,23.41125,13.199512,1.28125,99483.91,56.61,99487.336,41.23
square-8min_pendulum_250g_1,1970-01-01 00:07:20,26.846191,19.912622,28.550705,326.42096,0.9851063,1.0124362,3915.417,23.441305,23.50375,13.094441,1.28125,99480.8,56.43,99486.65,41.2
square-8min_pendulum_250g_1,1970-01-01 00:07:22,30.634888,20.251009,29.735422,342.4666,0.9843638,1.0117378,3845.8281,23.422537,23.369999,12.990209,1.28125,99485.98,56.36,99490.05,41.16
square-8min_pendulum_250g_1,1970-01-01 00:07:24,28.828125,20.62215,29.293058,359.02878,0.9835974,1.013131,3774.5376,23.402372,23.4125,12.8868065,1.28125,99488.04,56.559998,99489.78,41.12
square-8min_pendulum_250g_1,1970-01-01 00:07:26,29.85913,20.9648,29.504522,375.45947,0.9828351,1.0135045,3709.775,23.38708,23.363749,12.784227,1.28125,99482.125,56.61,99486.33,41.079998
square-8min_pendulum_250g_1,1970-01-01 00:07:28,28.41272,21.262554,28.300446,391.37476,0.9820943,1.0141438,3655.708,23.407902,23.40375,12.682464,1.28125,99478.3,56.42,99481.32,41.03
square-8min_pendulum_250g_1,1970-01-01 00:07:30,27.186523,21.53717,28.313839,407.1325,0.9813608,1.0142239,3606.9316,23.405582,23.432499,12.58151,1.28125,99479.914,56.35,99481.3,40.969997
square-8min_pendulum_250g_1,1970-01-01 00:07:32,30.109375,21.860666,30.302824,423.85526,0.9805839,1.0142843,3549.9282,23.344471,23.33,12.48136,1.28125,99483.266,56.539997,99484.94,40.93
square-8min_pendulum_250g_1,1970-01-01 00:07:34,29.03833,22.136763,29.683525,438.13113,0.9799189,1.0154562,3503.733,23.335056,23.35125,12.382007,1.28125,99484.664,56.6,99487.19,40.91
square-8min_pendulum_250g_1,1970-01-01 00:07:36,28.162476,22.418036,28.506664,455.72864,0.97909576,1.0158646,3457.2495,23.360622,23.37875,12.283445,1.28125,99483.98,56.41,99485.98,40.91
square-8min_pendulum_250g_1,1970-01-01 00:07:38,27.12146,22.641865,27.817648,471.4158,0.97836155,1.0160364,3420.9038,23.377201,23.4,12.185669,1.28125,99487.055,56.35,99488.23,40.91
square-8min_pendulum_250g_1,1970-01-01 00:07:40,26.45581,22.825125,27.286688,485.386,0.9777077,1.0163363,3391.4324,23.385986,23.42125,12.088671,1.28125,99484.53,56.539997,99488.07,40.91
square-8min_pendulum_250g_1,1970-01-01 00:07:42,24.779175,23.00938,26.724781,501.99384,0.97692883,1.0165249,3362.1455,23.398352,23.465,11.992444,1.28125,99487.16,56.61,99488.62,40.91
square-8min_pendulum_250g_1,1970-01-01 00:07:44,27.311646,23.1788,27.476078,517.33264,0.97621,1.0163734,3334.4402,23.37942,23.37625,11.896985,1.28125,99485.15,56.42,99488.64,40.91
square-8min_pendulum_250g_1,1970-01-01 00:07:46,27.802124,23.34686,28.17261,531.38904,0.9755516,1.0164422,3308.122,23.356888,23.355,11.825889,1.28125,99485.51,56.34,99490.336,40.899998
square-8min_pendulum_250g_1,1970-01-01 00:07:48,25.289673,23.462488,25.6121,547.3209,0.9748011,1.0171624,3290.0286,23.416565,23.4375,11.708338,1.28125,99488.836,56.539997,99489.234,40.899998
square-8min_pendulum_250g_1,1970-01-01 00:07:50,27.286621,23.594072,27.369919,561.0438,0.9741578,1.0166242,3269.0076,23.376633,23.369999,11.615139,1.28125,99481.97,56.59,99485.33,40.86
square-8min_pendulum_250g_1,1970-01-01 00:07:52,26.801147,23.766806,27.180756,577.9959,0.9733624,1.0173542,3242.7856,23.364944,23.377499,11.522682,1.28125,99483.37,56.41,99486.6,40.829998
square-8min_pendulum_250g_1,1970-01-01 00:07:54,28.723022,23.864809,27.72255,589.39667,0.97282636,1.0169368,3227.2017,23.358616,23.31875,11.430962,1.28125,99483.055,56.35,99487.164,40.79
square-8min_pendulum_250g_1,1970-01-01 00:07:56,27.416748,24.025747,27.7687,607.65576,0.9719685,1.0171659,3203.1562,23.351786,23.35125,11.339971,1.28125,99484.98,56.55,99486.195,40.76
square-8min_pendulum_250g_1,1970-01-01 00:07:58,27.556885,24.144733,27.090405,622.77606,0.9712574,1.0176156,3185.0378,23.361448,23.3475,11.249704,1.28125,99484.53,56.59,99489.14,40.739998
square-8min_pendulum_250g_1,1970-01-01 00:08:00,28.267578,24.299883,28.066917,638.49255,0.9705199,1.0177313,3162.1604,23.329403,23.314999,11.160156,1.28125,99481.75,56.399998,99483.805,40.71
square-8min_pendulum_250g_1,1970-01-01 00:08:02,27.677002,24.451359,27.85165,654.2109,0.9697812,1.018306,3140.3755,23.32222,23.328749,11.071321,1.28125,99479.87,56.35,99485.14,40.68
square-8min_pendulum_250g_1,1970-01-01 00:08:04,25.65503,24.53544,26.112501,669.0158,0.9690821,1.0187107,3127.8962,23.364796,23.391249,10.983192,1.28125,99478.98,56.559998,99481.62,40.649998
square-8min_pendulum_250g_1,1970-01-01 00:08:06,27.516846,24.606712,27.078669,682.41003,0.9684509,1.0178949,3116.3533,23.355164,23.332499,10.895766,1.28125,99483.39,56.59,99487.22,40.62
square-8min_pendulum_250g_1,1970-01-01 00:08:08,27.947266,24.752768,27.92777,699.62885,0.96764284,1.0182681,3095.3135,23.320835,23.3175,10.809035,1.28125,99484.22,56.39,99489.664,40.61
square-8min_pendulum_250g_1,1970-01-01 00:08:10,26.635986,24.8262,27.144493,710.31335,0.9671398,1.01886,3084.8992,23.330297,23.34375,10.722996,1.28125,99487.37,56.35,99490.83,40.62
square-8min_pendulum_250g_1,1970-01-01 00:08:12,25.990356,24.905588,26.232336,728.7693,0.9662685,1.0188352,3072.475,23.358252,23.37125,10.63764,1.28125,99482.766,56.55,99486.78,40.629997
square-8min_pendulum_250g_1,1970-01-01 00:08:14,26.625977,24.956226,26.505003,742.0239,0.96564335,1.0185468,3064.1145,23.356903,23.3475,10.552964,1.28125,99483.21,56.579998,99486.54,40.629997
square-8min_pendulum_250g_1,1970-01-01 00:08:16,27.166504,25.008112,26.670029,758.1124,0.96488523,1.0183672,3055.2385,23.356215,23.33375,10.468961,1.28125,99487.445,56.37,99492.055,40.629997
square-8min_pendulum_250g_1,1970-01-01 00:08:18,26.585938,25.079584,26.867418,773.08624,0.9641809,1.0186789,3044.4673,23.342903,23.34875,10.385627,1.28125,99491.66,56.35,99493.164,40.62
square-8min_pendulum_250g_1,1970-01-01 00:08:20,24.614014,25.094082,25.027746,787.24884,0.96351177,1.0193019,3041.0774,23.383333,23.408749,10.302957,1.28125,99487.445,56.55,99489.68,40.6
square-8min_pendulum_250g_1,1970-01-01 00:08:22,24.779175,25.064655,24.448107,799.452,0.9629341,1.0189708,3042.7751,23.408562,23.40375,10.220945,1.28125,99480.1,56.57,99483.14,40.57
square-8min_pendulum_250g_1,1970-01-01 00:08:24,27.32666,25.091864,26.753792,815.3023,0.96218866,1.0180635,3036.514,23.360909,23.32625,10.159865,1.28125,99488.23,56.36,99493.76,40.54
square-8min_pendulum_250g_1,1970-01-01 00:08:26,26.911255,25.200417,27.805496,830.85266,0.96146077,1.0186857,3021.2744,23.314596,23.33,10.058874,1.28125,99491.28,56.35,99493.734,40.5
square-8min_pendulum_250g_1,1970-01-01 00:08:28,27.021362,25.284,27.075754,846.1282,0.96074283,1.019352,3009.0332,23.320707,23.32625,9.978804,1.28125,99485.79,56.559998,99485.29,40.45
square-8min_pendulum_250g_1,1970-01-01 00:08:30,27.001343,25.342491,26.86663,860.37646,0.96007216,1.019195,3000.0122,23.330696,23.32625,9.91917,1.28125,99484.78,56.559998,99485.25,40.399998
square-8min_pendulum_250g_1,1970-01-01 00:08:32,26.535889,25.397924,26.750172,875.31604,0.9593693,1.0192823,2991.3962,23.332123,23.3375,9.820573,1.28125,99482.945,56.35,99486.29,40.36
square-8min_pendulum_250g_1,1970-01-01 00:08:34,29.9292,25.46763,27.78613,890.59143,0.95865196,1.0187958,2980.2026,23.312569,23.23375,9.7424,1.28125,99490.875,56.36,99491.695,40.309998
square-8min_pendulum_250g_1,1970-01-01 00:08:36,28.60791,25.54643,27.890182,905.9026,0.9579335,1.0190798,2969.111,23.30272,23.276249,9.66485,1.28125,99484.93,56.559998,99489.21,40.27
square-8min_pendulum_250g_1,1970-01-01 00:08:38,27.381714,25.638058,27.734547,921.44305,0.9572043,1.0195835,2956.5532,23.295462,23.30625,9.587917,1.28125,99483,56.55,99486.555,40.219997
square-8min_pendulum_250g_1,1970-01-01 00:08:40,28.43274,25.714987,27.960913,935.45374,0.9565462,1.0195678,2945.4604,23.28904,23.27375,9.511597,1.28125,99481.94,56.34,99487.4,40.18
square-8min_pendulum_250g_1,1970-01-01 00:08:42,27.291626,25.796494,27.407318,950.94965,0.9558185,1.019988,2934.1997,23.295712,23.3025,9.454756,1.28125,99487.94,56.37,99488.055,40.14
square-8min_pendulum_250g_1,1970-01-01 00:08:44,29.023315,25.86255,28.083506,967.7893,0.955027,1.0192746,2923.907,23.292307,23.25625,9.360774,1.28125,99488.04,56.559998,99490.66,40.11
square-8min_pendulum_250g_1,1970-01-01 00:08:46,26.520874,25.93478,26.888853,983.20087,0.9543038,1.0204177,2914.135,23.301107,23.32,9.2862625,1.28125,99483.555,56.539997,99485.8,40.09
square-8min_pendulum_250g_1,1970-01-01 00:08:48,26.155518,25.933372,26.114685,996.9377,0.95365584,1.0201176,2912.396,23.331423,23.33375,9.212343,1.28125,99487.61,56.32,99492.07,40.07
square-8min_pendulum_250g_1,1970-01-01 00:08:50,26.92627,25.974327,27.087101,1012.0238,0.9529482,1.0197597,2905.4834,23.310717,23.31,9.139012,1.28125,99486.945,56.35,99488.32,40.05
square-8min_pendulum_250g_1,1970-01-01 00:08:52,25.865234,26.020771,26.672817,1027.1642,0.95223796,1.0203298,2898.382,23.309666,23.3375,9.066266,1.28125,99483.83,56.559998,99486.234,40.03
square-8min_pendulum_250g_1,1970-01-01 00:08:54,25.66504,26.0113,25.521606,1041.5604,0.95156026,1.0204982,2897.4167,23.340225,23.345,9.012087,1.28125,99474.875,56.53,99477.664,40
square-8min_pendulum_250g_1,1970-01-01 00:08:56,27.016357,26.004059,26.09982,1054.574,0.95094866,1.019879,2896.0588,23.337515,23.311249,8.922504,1.28125,99485.51,56.34,99488.086,39.969997
square-8min_pendulum_250g_1,1970-01-01 00:08:58,26.470825,26.036104,26.58149,1070.9963,0.95017916,1.0200592,2890.282,23.3188,23.3225,8.8517625,1.28125,99487.195,56.37,99490,39.94
square-8min_pendulum_250g_1,1970-01-01 00:09:00,34.443604,26.10788,29.456144,1086.7783,0.9494419,1.0188284,2878.361,23.261696,23.096249,8.781021,1.28125,99486.305,56.559998,99490.47,39.899998
square-8min_pendulum_250g_1,1970-01-01 00:09:02,28.127441,26.204676,28.208796,1102.5698,0.9487039,1.020218,2866.906,23.266228,23.27125,8.711124,1.28125,99478.945,56.5,99482.73,39.879997
square-8min_pendulum_250g_1,1970-01-01 00:09:04,26.911255,26.241282,27.088394,1117.6976,0.9479943,1.020528,2861.0388,23.292517,23.29875,8.641784,1.28125,99478.125,56.3,99482.086,39.84
square-8min_pendulum_250g_1,1970-01-01 00:09:06,27.792114,26.30211,27.791351,1132.513,0.9473014,1.0203524,2852.1582,23.275578,23.27125,8.572993,1.28125,99479.75,56.39,99484.29,39.8
square-8min_pendulum_250g_1,1970-01-01 00:09:08,28.36267,26.357136,27.932785,1148.0048,0.94657624,1.020306,2843.915,23.27243,23.2575,8.504751,1.28125,99486.73,56.559998,99492.555,39.78
square-8min_pendulum_250g_1,1970-01-01 00:09:10,28.923218,26.444166,28.60785,1163.9851,0.9458299,1.0202948,2832.2205,23.252441,23.24,8.437053,1.28125,99484.625,56.48,99487.305,39.75
square-8min_pendulum_250g_1,1970-01-01 00:09:12,28.41272,26.535322,28.703726,1180.0406,0.9450804,1.0204798,2820.384,23.245195,23.25125,8.369893,1.28125,99484.586,56.289997,99484.44,39.719997
square-8min_pendulum_250g_1,1970-01-01 00:09:14,27.221558,26.599628,27.699062,1195.7523,0.94434565,1.0210935,2811.6438,23.260847,23.279999,8.3032675,1.28125,99482.41,56.41,99485.97,39.7
square-8min_pendulum_250g_1,1970-01-01 00:09:16,28.42273,26.64268,28.102629,1211.2549,0.94361985,1.0205913,2804.7002,23.260595,23.248749,8.237173,1.28125,99484.96,56.57,99486.14,39.68
square-8min_pendulum_250g_1,1970-01-01 00:09:18,28.933228,26.697203,27.834223,1226.9298,0.9428874,1.0209631,2796.705,23.25987,23.234999,8.187948,1.28125,99483.47,56.46,99488.25,39.68
square-8min_pendulum_250g_1,1970-01-01 00:09:20,28.3126225,26.7578375,27.9783975,1242.70935,0.94215045,1.02096945,2788.34775,23.255393,23.248749,8.1149885,1.28125,99485.83,56.28,99487.22,39.69
square-8min_pendulum_250g_1,1970-01-01 00:09:22,27.692017,26.818472,28.122572,1258.4889,0.9414135,1.0209758,2779.9905,23.250916,23.262499,8.042029,1.28125,99485.62,56.42,99487.76,39.71
square-8min_pendulum_250g_1,1970-01-01 00:09:24,28.092407,26.874548,28.46995,1274.2776,0.94067675,1.0208797,2771.9482,23.242764,23.248749,7.9939704,1.28125,99482.414,56.559998,99487.65,39.71
square-8min_pendulum_250g_1,1970-01-01 00:09:26,28.708008,26.931728,28.421818,1289.3707,0.93997264,1.0210532,2763.879,23.240114,23.2325,7.9145093,1.28125,99483.516,56.46,99487.414,39.71
square-8min_pendulum_250g_1,1970-01-01 00:09:28,25.559937,26.970085,27.221237,1304.879,0.93924797,1.0216819,2758.4712,23.261305,23.3125,7.8515096,1.28125,99486.71,56.27,99490.734,39.71
square-8min_pendulum_250g_1,1970-01-01 00:09:30,25.965332,26.951588,26.162481,1319.689,0.9385544,1.0218201,2758.2397,23.289814,23.305,7.7890115,1.28125,99490.5,56.42,99489.79,39.71
square-8min_pendulum_250g_1,1970-01-01 00:09:32,26.395752,26.92585,26.540012,1334.3938,0.9378665,1.0211877,2758.7595,23.293396,23.29625,7.7270103,1.28125,99484.22,56.559998,99489.62,39.7
square-8min_pendulum_250g_1,1970-01-01 00:09:34,26.425781,26.898886,26.295397,1349.0522,0.9371814,1.0212766,2759.496,23.298637,23.29625,7.665503,1.28125,99485.51,56.43,99488.555,39.68
square-8min_pendulum_250g_1,1970-01-01 00:09:36,27.13147,26.91329,27.10898,1364.2981,0.9364716,1.0211418,2755.7888,23.27741,23.279999,7.604485,1.28125,99485.28,56.27,99490.41,39.67
square-8min_pendulum_250g_1,1970-01-01 00:09:38,27.601929,26.910275,26.392384,1379.3053,0.9357717,1.021615,2753.9412,23.287748,23.266249,7.5439534,1.28125,99477.43,56.43,99482.086,39.66
square-8min_pendulum_250g_1,1970-01-01 00:09:40,27.937256,26.904425,27.088276,1394.2666,0.9350744,1.0209742,2752.418,23.281984,23.25375,7.4839034,1.28125,99478.69,56.57,99481.18,39.64
square-8min_pendulum_250g_1,1970-01-01 00:09:42,27.912231,26.928146,27.71644,1409.6327,0.9343599,1.0209398,2747.9019,23.26395,23.25125,7.424331,1.28125,99481.16,56.43,99486.914,39.62
square-8min_pendulum_250g_1,1970-01-01 00:09:44,28.5979,26.992664,29.43682,1424.8607,0.9336533,1.0202502,2739.1355,23.228626,23.225,7.3652334,1.28125,99490.01,56.27,99491.41,39.62
square-8min_pendulum_250g_1,1970-01-01 00:09:46,29.258545,27.044748,28.635572,1440.6987,0.9329178,1.0211201,2731.5847,23.232126,23.213749,7.306606,1.28125,99481.32,56.449997,99485.21,39.62
