mission_name,timestamp,BatteryStatus0_current_a,BatteryStatus0_current_average_a,BatteryStatus0_current_filtered_a,BatteryStatus0_discharged_mah,BatteryStatus0_remaining,BatteryStatus0_scale,BatteryStatus0_time_remaining_s,BatteryStatus0_voltage_filtered_v,BatteryStatus0_voltage_v,BatteryStatus1_current_average_a,SensorBaro0_pressure,SensorBaro0_temperature,SensorBaro1_pressure,SensorBaro1_temperature
different_paths_21,1970-01-01 00:33:50,24.99939,23.249016,24.661894,1563.38,0.92735416,1.0198183,3158.646,23.382086,23.373749,7.4391794,98545.08,56.71,98547.41,43.44
different_paths_21,1970-01-01 00:33:55,23.487915,23.46417,24.666676,1598.9674,0.92571735,1.0205926,3124.622,23.363644,23.3925,7.2920218,98544.016,56.44,98547.54,43.379997
different_paths_21,1970-01-01 00:34:00,23.918335,23.636196,24.694427,1634.2755,0.92409134,1.021005,3096.365,23.353075,23.373749,7.147774,98545.11,56.62,98549.94,43.35
different_paths_21,1970-01-01 00:34:05,25.22461,23.734297,24.74822,1667.4438,0.9225605,1.0210639,3078.1465,23.35007,23.34125,7.006381,98550.945,56.6,98554.39,43.329998
different_paths_21,1970-01-01 00:34:10,25.87024,23.959745,26.492172,1703.2266,0.92091507,1.0211011,3043.6409,23.296873,23.307499,6.8677845,98548.6,56.449997,98553.23,43.379997
different_paths_21,1970-01-01 00:34:15,24.34375,24.13154,24.49645,1740.5269,0.9191947,1.0226922,3016.755,23.319263,23.332499,6.73193,98553.6,56.68,98558.97,43.43
different_paths_21,1970-01-01 00:34:20,23.242676,24.140894,23.92974,1774.3384,0.91762954,1.022765,3010.7275,23.334553,23.35,6.5987616,98558.16,56.46,98559.32,43.42
different_paths_21,1970-01-01 00:34:25,25.179565,24.14335,24.909044,1807.4504,0.9160983,1.0222318,3004.917,23.31772,23.30625,6.4682283,98553.945,56.559998,98559.23,43.379997
different_paths_21,1970-01-01 00:34:30,24.458862,24.20153,24.651072,1842.004,0.91450363,1.0228555,2992.668,23.310785,23.314999,6.340277,98556.336,56.66,98558.055,43.3
different_paths_21,1970-01-01 00:34:35,26.951294,24.296946,26.425722,1877.247,0.9128791,1.0222024,2975.0347,23.272911,23.252499,6.2148566,98553.86,56.41,98557.04,43.219997
different_paths_21,1970-01-01 00:34:40,25.289673,24.428522,25.52109,1911.711,0.9112911,1.0233252,2954.2996,23.273645,23.276249,6.091917,98551.46,56.66,98556.22,43.14
different_paths_21,1970-01-01 00:34:45,24.583984,24.546373,25.370565,1948.2185,0.9096088,1.0238142,2934.8853,23.266682,23.2825,5.9714093,98556.25,56.53,98557.35,43.079998
different_paths_21,1970-01-01 00:34:50,24.38379,24.608967,25.300705,1983.4003,0.9079855,1.0240225,2922.2583,23.26389,23.2825,5.853286,98555.16,56.5,98558.695,43.03
different_paths_21,1970-01-01 00:34:55,25.574951,24.644789,25.220224,2018.3256,0.90637356,1.0242268,2912.558,23.261513,23.255,5.737499,98557.25,56.68,98563.57,42.989998
different_paths_21,1970-01-01 00:35:00,27.3667,24.740345,26.656855,2052.7917,0.9047865,1.0237694,2895.833,23.229143,23.21,5.624003,98565.16,56.42,98568.23,42.96
different_paths_21,1970-01-01 00:35:05,29.834106,24.947563,26.788818,2091.147,0.9030261,1.0246598,2865.6794,23.204304,23.154999,5.5127525,98551.18,56.59,98554.25,42.94
different_paths_21,1970-01-01 00:35:10,31.165405,25.130484,30.368082,2107.7224,0.9022686,1.0225681,2842.1829,23.146034,23.113749,5.436188,98489.586,56.51,98500.26,42.89
different_paths_21,1970-01-01 00:35:15,24.308716,25.062035,25.226873,2162.6272,0.89972967,1.0258253,2843.459,23.223885,23.24625,5.2968087,98544.125,56.42,98548.016,42.76
different_paths_21,1970-01-01 00:35:20,25.369751,25.13366,25.425406,2198.005,0.8981018,1.0260259,2830.003,23.21324,23.22,5.19203,98559.93,56.68,98566.53,42.76
different_paths_21,1970-01-01 00:35:25,0.95092773,23.435566,0.9992407,2207.7913,0.89754814,1.0341069,3039.0647,23.758667,23.793749,5.089324,98570.18,56.46,98575.12,42.739998
different_paths_21,1970-01-01 00:35:30,0.94091797,22.81519,0.951899,2208.3738,0.8974809,1.0320317,3115.4897,23.80792,23.82375,5.0589104,98568.805,56.66,98575.73,42.739998
different_paths_3,1970-01-01 00:47:10,1.0109863,20.746696,0.98097473,2685.211,0.82638955,1.0446146,3160.7231,23.519924,23.519999,2.706849,98666.125,56.289997,98656.125,39.23
different_paths_3,1970-01-01 00:47:15,27.226562,20.372698,27.52264,2710.119,0.82526964,1.0361267,3206.1287,22.91659,22.8725,2.6533034,98639.375,56.52,98632.51,39.28
different_paths_3,1970-01-01 00:47:20,21.876343,21.25919,29.91065,2751.3203,0.8234182,1.040912,3067.4238,22.735802,22.9,2.6008172,98566.51,56.39,98556.445,39.32
different_paths_3,1970-01-01 00:47:25,25.109497,21.546597,25.424349,2783.4688,0.8219216,1.0437723,3020.185,22.805624,22.80625,2.5493693,98544.89,56.309998,98537.78,39.329998
different_paths_3,1970-01-01 00:47:30,25.720093,22.023592,26.100466,2821.7961,0.8201386,1.0454152,2948.3484,22.748306,22.75625,2.498939,98544.14,56.53,98533.766,39.34
different_paths_3,1970-01-01 00:47:35,26.756104,22.416338,26.731306,2858.335,0.8184206,1.0460582,2890.4753,22.714916,22.703749,2.4495063,98545.28,56.35,98536.26,39.309998
different_paths_3,1970-01-01 00:47:40,25.700073,22.775013,25.841005,2894.8994,0.81668997,1.0476843,2839.3076,22.705126,22.703749,2.4010515,98539.14,56.37,98528.26,39.21
different_paths_3,1970-01-01 00:47:45,27.576904,23.192879,27.869019,2932.2373,0.81492406,1.0477021,2781.787,22.643885,22.641249,2.3535552,98535.875,56.53,98530.87,39.12
different_paths_3,1970-01-01 00:47:50,27.276611,23.538523,27.280397,2969.6772,0.81313956,1.0488987,2735.1013,22.634762,22.62875,2.306998,98541.91,56.32,98530.14,38.98
different_paths_3,1970-01-01 00:47:55,26.080444,23.702696,25.999924,3004.9275,0.8114375,1.0499141,2710.7878,22.650488,22.641249,2.2613623,98584.39,56.399998,98575.58,38.92
different_paths_3,1970-01-01 00:48:00,24.789185,23.933762,25.094755,3042.0754,0.80965126,1.0514475,2679.0525,22.643475,22.6525,2.2166293,98626.21,56.51,98619.37,38.899998
different_paths_3,1970-01-01 00:48:05,11.115845,23.824245,14.222616,3072.306,0.8081568,1.0588586,2689.455,22.805885,22.93875,2.1727812,98652.66,56.289997,98643.12,38.89
different_paths_3,1970-01-01 00:48:10,0.9959717,21.731152,0.9687028,3074.6016,0.80778265,1.0583018,2943.9944,23.215727,23.23,2.1298006,98661.61,56.46,98648.75,38.92
different_paths_3,1970-01-01 00:48:15,0.94592285,21.731152,0.9627502,3074.8162,0.8077385,1.0578201,2943.8333,23.22649,23.24,2.1255496,98661.78,56.399998,98652.68,38.94
different_paths_4,1970-01-01 00:48:35,0.97094727,21.64851,0.9927346,3081.293,0.80673164,1.0519888,2957.025,23.354498,23.3575,2.1255496,98660.6,56.26,98653.51,39.14
different_paths_4,1970-01-01 00:48:40,29.388672,20.97178,28.777525,3101.9426,0.8057689,1.0394851,3040.5535,22.80224,22.7025,2.083503,98650.35,56.52,98638.914,39.17
different_paths_4,1970-01-01 00:48:45,32.9021,21.731403,32.196583,3141.185,0.8040013,1.0439011,2927.1753,22.599552,22.5625,2.042288,98572.664,56.39,98557.97,39.18
different_paths_4,1970-01-01 00:48:50,26.01538,22.106369,25.264112,3177.483,0.8023065,1.0491654,2873.3916,22.689285,22.672499,2.0018888,98539.336,56.3,98529.32,39.16
different_paths_4,1970-01-01 00:48:55,25.885254,22.482994,25.527424,3213.8933,0.80060023,1.0504844,2819.3926,22.651943,22.64625,1.9622885,98526.445,56.539997,98518.75,39.11
different_paths_4,1970-01-01 00:49:00,27.79712,22.692808,26.994287,3248.383,0.7989611,1.049861,2787.1968,22.621847,22.5875,1.9234715,98536.23,56.329998,98527.836,38.899998
different_paths_4,1970-01-01 00:49:05,25.23462,22.820412,24.952055,3281.8477,0.7973576,1.0520086,2766.7065,22.635273,22.623749,1.8854223,98581.79,56.34,98570.96,38.73
different_paths_4,1970-01-01 00:49:10,25.149536,23.062618,25.553064,3316.634,0.79570025,1.0525743,2732.0437,22.604677,22.6075,1.8481258,98623.66,56.53,98613.51,38.629997
different_paths_4,1970-01-01 00:49:15,10.6553955,22.96932,13.948509,3347.2075,0.794199,1.0605215,2741.393,22.777681,22.904999,1.8115672,98655.414,56.3,98644.32,38.57
different_paths_4,1970-01-01 00:49:20,0.9909668,20.988684,0.9595252,3349.3818,0.7938431,1.0606266,2995.5369,23.16505,23.17875,1.7757317,98658.53,56.41,98648.11,38.62
different_paths_4,1970-01-01 00:49:25,0.98095703,20.988684,0.971991,3349.6,0.79380023,1.0601661,2995.3752,23.17475,23.186249,1.7721874,98655.836,56.329998,98646.47,38.629997
different_paths_5,1970-01-01 00:49:55,24.33374,20.01223,18.810493,3366.8542,0.79216987,1.043847,3133.7246,23.002356,22.79875,1.7475744,98669.98,56.449997,98659.3,38.86
different_paths_5,1970-01-01 00:50:00,37.2063,20.749048,33.435272,3405.9548,0.79043293,1.0423555,3012.3472,22.597332,22.449999,1.7130046,98633.305,56.28,98623.234,38.84
different_paths_5,1970-01-01 00:50:05,22.812256,21.40195,23.29779,3443.6975,0.78871053,1.0524105,2918.3162,22.675976,22.6975,1.6791189,98546.664,56.5,98535.65,38.8
different_paths_5,1970-01-01 00:50:10,24.403809,21.739868,24.729034,3478.6035,0.7870836,1.0522966,2866.7046,22.635569,22.63625,1.6459035,98541.39,56.43,98532.32,38.66
different_paths_5,1970-01-01 00:50:15,23.963379,22.168373,24.697863,3514.0286,0.7854345,1.0542228,2805.6345,22.59379,22.61875,1.6133453,98549.86,56.289997,98539.35,38.53
different_paths_5,1970-01-01 00:50:20,27.626953,22.348251,24.85235,3548.9922,0.7837713,1.053802,2776.2993,22.59847,22.5325,1.5814308,98547.914,56.5,98536.57,38.39
different_paths_5,1970-01-01 00:50:25,25.61499,22.577065,24.879381,3582.8843,0.7821642,1.0549724,2743.0835,22.571764,22.55375,1.5501478,98545.57,56.41,98533.93,38.239998
different_paths_5,1970-01-01 00:50:30,24.844238,22.742846,22.379143,3616.873,0.7805403,1.0572965,2717.6633,22.595512,22.557499,1.5225226,98556.086,56.35,98549.71,38.12
different_paths_5,1970-01-01 00:50:35,23.52295,22.918661,23.51602,3651.212,0.7788986,1.0572368,2691.4973,22.562721,22.564999,1.4894261,98612.46,56.48,98602.47,37.989998
different_paths_5,1970-01-01 00:50:40,30.274536,22.93732,25.575829,3683.6533,0.7773297,1.0555933,2682.3198,22.537153,22.426249,1.4599631,98650.734,56.43,98639.53,37.86
different_paths_5,1970-01-01 00:50:45,0.95092773,21.87244,1.2685843,3698.9685,0.77643514,1.0674709,2816.8457,23.007067,23.064999,1.431083,98666.87,56.41,98658.18,37.75
different_paths_5,1970-01-01 00:50:50,0.95092773,20.814404,0.96390074,3699.8896,0.7762335,1.0641394,2953.613,23.088354,23.1,1.4140297,98666.39,56.449997,98654.93,37.68
different_paths_6,1970-01-01 00:52:40,15.885498,19.873905,11.809512,3733.1294,0.7730011,1.0482767,3081.7405,23.112803,22.96125,1.3971798,98656.54,56.46,98646.55,38.7
different_paths_6,1970-01-01 00:52:45,34.86902,20.461212,31.474749,3771.657,0.77133477,1.0438862,2981.4446,22.621548,22.47625,1.3695415,98629.766,56.46,98622.164,38.7
different_paths_6,1970-01-01 00:52:50,17.081665,20.89878,18.720804,3806.3977,0.76977897,1.0557334,2918.291,22.739712,22.7925,1.3424501,98541.484,56.46,98534.26,38.68
different_paths_6,1970-01-01 00:52:55,25.549927,21.224712,25.234709,3839.4165,0.76828605,1.0530894,2865.6929,22.602797,22.58,1.3158946,98532.8,56.46,98525.69,38.559998
different_paths_6,1970-01-01 00:53:00,27.626953,21.723661,27.286814,3876.4202,0.76660675,1.0540718,2793.375,22.519463,22.50125,1.2898642,98543.61,56.46,98533.57,38.44
different_paths_6,1970-01-01 00:53:05,26.295654,22.094065,25.399837,3912.821,0.7649266,1.0559614,2740.9712,22.53431,22.505,1.2643487,98578.305,56.449997,98568.586,38.34
different_paths_6,1970-01-01 00:53:10,23.90332,22.36076,23.171476,3947.5645,0.763309,1.0586787,2703.2063,22.541367,22.5325,1.2393382,98626.734,56.449997,98616.05,38.239998
different_paths_6,1970-01-01 00:53:15,22.036499,22.549292,24.106153,3980.2417,0.7617776,1.0590987,2675.717,22.50411,22.55,1.214822,98666.164,56.46,98659.97,38.149998
different_paths_6,1970-01-01 00:53:20,0.97595215,21.14747,1.0451351,3991.4915,0.7610652,1.0679606,2855.7239,23.003204,23.035,1.1931727,98669.586,56.46,98663.625,38.04
different_paths_6,1970-01-01 00:53:25,0.9909668,20.473957,0.98086315,3992.148,0.76093984,1.0660577,2943.5654,23.046247,23.057499,1.1813124,98668.68,56.449997,98657.555,37.989998
different_paths_7,1970-01-01 01:01:30,29.638916,21.816002,26.849073,6219.2656,0.71728086,1.0449923,2602.127,22.73537,22.60875,0.49932322,99051.89,56.399998,99057.234,42.87
different_paths_7,1970-01-01 01:01:35,22.842285,22.656889,28.477396,6261.7656,0.7153743,1.0523466,2500.64,22.522007,22.63875,0.4894459,98988.586,56.629997,98991.85,42.86
different_paths_7,1970-01-01 01:01:40,23.397827,22.934532,23.902264,6297.518,0.7137492,1.055484,2464.6963,22.589775,22.60125,0.47976395,98959.625,56.6,98965.68,42.78
different_paths_7,1970-01-01 01:01:45,19.63916,23.164272,23.261976,6332.1206,0.7121763,1.0577577,2435.7124,22.558882,22.635,0.4702735,98965.945,56.44,98972.66,42.579998
different_paths_7,1970-01-01 01:01:50,27.927246,23.277006,26.412582,6366.3325,0.71062124,1.0546135,2416.9243,22.533705,22.49,0.4609708,98957.35,56.68,98967.18,42.3
different_paths_7,1970-01-01 01:01:55,21.681152,23.517792,24.68694,6400.9077,0.70904964,1.0577579,2388.2126,22.51613,22.564999,0.4518521,98961.9,56.44,98971.82,42.05
different_paths_7,1970-01-01 01:02:00,25.279663,23.681015,26.530066,6436.8657,0.7074152,1.0566487,2365.597,22.485249,22.49125,0.44291383,98957.82,56.539997,98958.73,41.79
different_paths_7,1970-01-01 01:02:05,32.791992,23.99043,28.971016,6474.67,0.7056968,1.0556837,2328.0234,22.433302,22.356249,0.43415233,98982.375,56.64,98983.65,41.67
different_paths_7,1970-01-01 01:02:10,27.13147,24.418049,27.530233,6514.3193,0.7038946,1.0583999,2282.5776,22.416727,22.425,0.42726812,98981.5,56.39,98986.9,41.739998
different_paths_7,1970-01-01 01:02:15,22.922363,24.560457,24.315538,6550.4263,0.70225334,1.0611249,2264.8547,22.453478,22.48375,0.41714588,98976.82,56.649998,98979.055,41.79
different_paths_7,1970-01-01 01:02:20,25.079468,24.634146,26.00697,6583.7705,0.7007377,1.0599453,2252.8252,22.428532,22.439999,0.4088941,98989.26,56.51,98992.62,41.86
different_paths_7,1970-01-01 01:02:25,27.30664,24.824839,26.838781,6622.3984,0.6989819,1.0600512,2229.554,22.401262,22.391249,0.40080556,98988.71,56.46,98991.79,41.989998
different_paths_7,1970-01-01 01:02:30,26.630981,24.99605,26.508806,6659.569,0.6972923,1.0607586,2209.083,22.395685,22.3925,0.392877,98988.37,56.67,98992.66,42.1
different_paths_7,1970-01-01 01:02:35,25.715088,25.254793,28.912195,6698.1914,0.69553673,1.059754,2181.1504,22.34557,22.38875,0.3851053,98983.64,56.39,98989.484,42.19
different_paths_7,1970-01-01 01:02:40,27.211548,25.587824,27.286135,6736.297,0.6938047,1.0617348,2147.2078,22.351042,22.356249,0.37748733,98965.41,56.6,98969.12,42.19
different_paths_7,1970-01-01 01:02:45,27.241577,25.91254,27.75118,6778.2344,0.69189847,1.0622782,2114.5264,22.325243,22.34,0.37002003,98969.07,56.57,98972.055,42.149998
different_paths_7,1970-01-01 01:02:50,29.68396,26.086596,28.962301,6817.0273,0.6901351,1.0611178,2094.7024,22.314232,22.293749,0.3627005,98976.8,56.399998,98982.53,42.12
different_paths_7,1970-01-01 01:02:55,25.885254,26.122606,24.337818,6853.223,0.68848985,1.0651608,2087.4404,22.364971,22.3475,0.35552573,98977.35,56.66,98977.75,42.14
different_paths_7,1970-01-01 01:03:00,25.554932,26.076323,25.646439,6887.5527,0.68692946,1.0642505,2086.4517,22.345465,22.3475,0.34849295,98983.234,56.44,98987.26,42.219997
different_paths_7,1970-01-01 01:03:05,27.752075,26.075594,25.577345,6925.5146,0.6852039,1.0643921,2080.9185,22.344463,22.307499,0.34159926,98974.555,56.539997,98978.35,42.219997
different_paths_7,1970-01-01 01:03:10,24.318726,26.420097,26.084969,6966.8853,0.6833234,1.0662918,2048.736,22.288061,22.34,0.33484188,98972.44,56.649998,98975.1,42.17
different_paths_7,1970-01-01 01:03:15,28.092407,26.537981,29.78168,7004.838,0.6815983,1.062356,2033.9255,22.26263,22.27375,0.32821822,98965.734,56.39,98970.46,42.11
different_paths_7,1970-01-01 01:03:20,22.667114,26.425652,23.363802,7040.1494,0.6799932,1.0676908,2038.578,22.339464,22.35875,0.32172558,98972.46,56.629997,98978.516,42
different_paths_7,1970-01-01 01:03:25,25.685059,26.254887,24.500439,7074.641,0.67842543,1.0665852,2046.6141,22.32925,22.31,0.3153614,98964.69,56.539997,98978.16,41.829998
different_paths_7,1970-01-01 01:03:30,14.769409,25.94582,17.266308,7106.515,0.67697656,1.0734885,2068.2593,22.397955,22.48375,0.30912307,98961.164,56.449997,98970.336,41.61
different_paths_7,1970-01-01 01:03:35,27.30664,25.781479,29.467907,7139.824,0.67546254,1.0625008,2074.7576,22.268887,22.27375,0.30300817,98969.61,56.67,98970.195,41.42
different_paths_7,1970-01-01 01:03:40,34.2334,25.972576,29.96131,7178.7686,0.67369235,1.0635843,2053.034,22.230495,22.1575,0.2970142,98977.96,56.41,98984.08,41.39
different_paths_7,1970-01-01 01:03:45,24.78418,26.105803,24.835695,7216.815,0.671963,1.0684512,2038.813,22.278912,22.289999,0.29113883,99000.945,56.55,99006.055,41.32
different_paths_7,1970-01-01 01:03:50,23.863281,25.9546,24.267582,7250.2925,0.67044127,1.0686222,2046.1686,22.292267,22.301249,0.28537965,99045.875,56.61,99045.29,41.219997
different_paths_7,1970-01-01 01:03:55,1.0460205,24.603033,1.2573893,7266.44,0.6696506,1.0840204,2159.8103,22.655579,22.699999,0.2797344,99069.37,56.379997,99068.46,41.239998
different_paths_7,1970-01-01 01:04:00,0.9659424,23.498344,0.98973984,7267.3364,0.66955656,1.0811462,2256.707,22.723936,22.734999,0.27640098,99068.62,56.62,99069.805,41.3
different_paths_8,1970-01-01 00:59:55,30.194458,22.448278,27.440504,5745.2783,0.73885095,1.0384406,2604.9531,22.866152,22.73625,0.66445297,99059.14,56.61,99061.734,42.92
different_paths_8,1970-01-01 01:00:00,20.780273,23.129675,27.85327,5785.034,0.73704386,1.0461992,2524.277,22.678087,22.80625,0.6500091,98998.46,56.42,98999.125,42.93
different_paths_8,1970-01-01 01:00:05,26.040405,23.319174,25.572828,5820.24,0.7354436,1.0479674,2497.2397,22.706825,22.68875,0.63715094,98971.266,56.68,98974.85,42.92
different_paths_8,1970-01-01 01:00:10,21.79126,23.519428,23.312628,5855.6494,0.73383415,1.0516263,2471.4966,22.69296,22.72875,0.6245472,98972.1,56.48,98980.29,42.84
different_paths_8,1970-01-01 01:00:15,26.28064,23.695272,26.478727,5891.823,0.7321899,1.0499235,2446.767,22.635914,22.63,0.6134171,98986.93,56.53,98993.29,42.79
different_paths_8,1970-01-01 01:00:20,26.2406,23.87758,25.909397,5926.262,0.73062444,1.051358,2422.9434,22.621025,22.609999,0.6000827,98984.875,56.649998,98986.72,42.82
different_paths_8,1970-01-01 01:00:25,30.70996,24.208132,29.65373,5964.563,0.7288835,1.0495423,2383.358,22.549177,22.512499,0.58938855,98978.22,56.399998,98980.73,42.82
different_paths_8,1970-01-01 01:00:30,28.287598,24.617249,28.518616,6004.3276,0.72707605,1.0518452,2338.4941,22.531914,22.5275,0.5765764,98980.766,56.64,98985.51,42.78
different_paths_8,1970-01-01 01:00:35,25.534912,24.926466,26.85382,6042.495,0.72534114,1.0541567,2304.547,22.530573,22.5525,0.56630117,98978.445,56.559998,98980.5,42.76
different_paths_8,1970-01-01 01:00:40,26.706055,25.043514,26.572067,6079.053,0.7236794,1.0544032,2288.3296,22.53357,22.526249,0.5550989,98972.68,56.469997,98977.83,42.68
different_paths_8,1970-01-01 01:00:45,23.853271,25.10398,25.012499,6114.8564,0.722052,1.0562094,2278.2126,22.54046,22.56,0.5441182,98980.48,56.68,98985.91,42.57
different_paths_8,1970-01-01 01:00:50,26.05542,25.138174,26.032494,6151.1265,0.7204033,1.0558507,2269.5278,22.51777,22.51875,0.5333547,99013.3,56.43,99018.984,42.579998
different_paths_8,1970-01-01 01:00:55,25.935303,25.212511,26.252327,6185.8916,0.7188231,1.0562361,2257.9077,22.502676,22.508749,0.5228042,99057.07,56.579998,99059.195,42.62
different_paths_8,1970-01-01 01:01:00,0.9659424,23.593775,1.052964,6196.9556,0.7182503,1.07149,2415.6592,22.927094,22.957499,0.5124623,99065.33,56.62,99067.46,42.69
different_paths_8,1970-01-01 01:01:05,0.97094727,22.794224,0.96594065,6197.653,0.71817684,1.0696844,2495.3518,22.968458,22.98375,0.5073684,99064.58,56.64,99070.01,42.71
different_paths_9,1970-01-01 00:56:55,30.004272,22.70665,28.24243,4932.056,0.77570295,1.0322766,2703.8901,22.983547,22.875,1.0732838,99068.29,56.43,99069.05,43.079998
different_paths_9,1970-01-01 00:57:00,30.004272,22.70665,28.24243,4932.056,0.77570295,1.0322766,2703.8901,22.983547,22.875,1.0541567,99054.234,56.62,99057.12,43.079998
different_paths_9,1970-01-01 00:57:05,19.914429,23.145876,24.123398,4969.8965,0.7740956,1.0423834,2649.5198,22.876059,22.975,1.0312414,98993.22,56.6,98995.01,43.079998
different_paths_9,1970-01-01 00:57:10,26.27063,23.35741,25.712414,5005.471,0.7724786,1.0412513,2618.6582,22.85405,22.84,1.0108418,98975.945,56.449997,98980.805,43.04
different_paths_9,1970-01-01 00:57:15,26.25061,23.582315,25.797482,5041.3853,0.7708461,1.042686,2588.2627,22.818989,22.80625,0.99084586,98972.62,56.69,98977.695,42.92
different_paths_9,1970-01-01 00:57:20,28.042358,23.907312,27.716707,5078.466,0.7691606,1.0426542,2547.191,22.76213,22.748749,0.9712455,98991.01,56.449997,98993.58,42.91
different_paths_9,1970-01-01 00:57:25,25.715088,24.236649,27.225908,5113.9395,0.7675482,1.0443969,2507.872,22.737486,22.76,0.9520329,98972.484,56.57,98974.83,42.91
different_paths_9,1970-01-01 00:57:30,26.736084,24.5839,27.294794,5155.603,0.76565444,1.0455127,2466.217,22.710283,22.721249,0.93320024,98979.16,56.64,98980.32,42.92
different_paths_9,1970-01-01 00:57:35,27.576904,24.699158,26.282864,5190.999,0.7640455,1.0460052,2449.4084,22.729557,22.69875,0.9147402,98973.47,56.41,98976.08,42.91
different_paths_9,1970-01-01 00:57:40,28.878174,24.751778,28.025873,5226.2915,0.7624413,1.0447984,2438.8254,22.704437,22.6675,0.8966453,98983.305,56.68,98982.46,42.899998
different_paths_9,1970-01-01 00:57:45,26.550903,25.033495,27.175385,5264.9307,0.76068497,1.0472591,2406.3345,22.674625,22.68375,0.87890834,98987.86,56.52,98990.445,42.91
different_paths_9,1970-01-01 00:57:50,26.656006,25.118399,25.898874,5301.153,0.7590385,1.048284,2393.0073,22.689957,22.676249,0.8615223,98976.914,56.51,98981.6,42.96
different_paths_9,1970-01-01 00:57:55,34.493652,25.594934,34.283527,5342.6284,0.7571533,1.0433635,2341.2815,22.549088,22.52125,0.84448016,98979.586,56.69,98983.516,42.96
different_paths_9,1970-01-01 00:58:00,26.275635,25.865547,27.689932,5382.183,0.7553553,1.0487584,2312.8157,22.62561,22.644999,0.8277751,98963.695,56.41,98968,42.96
different_paths_9,1970-01-01 00:58:05,27.491821,25.830576,25.108435,5417.8423,0.75373447,1.050617,2310.754,22.66156,22.62625,0.81140053,98983.28,56.64,98983.98,42.96
different_paths_9,1970-01-01 00:58:10,24.033447,25.743427,24.170555,5452.539,0.75215733,1.0515993,2314.3289,22.667824,22.6775,0.79534984,98955.76,56.59,98960.914,42.93
different_paths_9,1970-01-01 00:58:15,23.89331,25.754047,26.745665,5487.8857,0.7505506,1.0500325,2308.4597,22.625477,22.6675,0.77961653,98962.39,56.449997,98965.734,42.91
different_paths_9,1970-01-01 00:58:20,24.35376,25.600523,24.645575,5521.596,0.7490183,1.0514534,2317.4534,22.656822,22.6575,0.76419455,98968.875,56.68,98975.21,42.739998
different_paths_9,1970-01-01 00:58:25,30.004272,25.712986,29.060719,5559.129,0.7473123,1.048669,2301.0715,22.586485,22.555,0.7490775,98992.6,56.46,98991.65,42.649998
different_paths_9,1970-01-01 00:58:30,28.1875,26.0203,28.658396,5598.788,0.7455096,1.0503894,2268.788,22.560133,22.56625,0.7342597,98993.8,56.55,98997.47,42.629997
different_paths_9,1970-01-01 00:58:35,29.979248,26.142078,27.6056,5636.97,0.74377406,1.0512058,2252.6765,22.573532,22.535,0.719735,98986.37,56.649998,98988.93,42.579998
different_paths_9,1970-01-01 00:58:40,25.414795,25.977133,25.070442,5670.923,0.7422308,1.0527098,2263.037,22.61615,22.605,0.7054975,99031.87,56.399998,99033.55,42.55
different_paths_9,1970-01-01 00:58:45,24.183594,25.964382,25.265875,5706.971,0.74059224,1.0534034,2259.362,22.5949,22.61625,0.69154173,99060.11,56.66,99064.664,42.579998
different_paths_9,1970-01-01 00:58:50,0.97595215,23.966373,1.0071968,5712.7197,0.7402337,1.0663621,2450.8914,23.038872,23.06,0.6778621,99068.62,56.52,99071.805,42.61
different_paths_9,1970-01-01 00:58:55,0.9659424,23.511627,0.97644806,5713.2114,0.74017966,1.0651093,2493.3293,23.066929,23.08,0.6751588,99069.61,56.67,99071.35,42.629997
different_terrains_0,1970-01-01 00:57:20,28.472778,19.594849,23.131884,4065.4924,0.7556637,1.045223,3051.5413,22.84169,22.61875,1.1625806,98666.86,56.48,98653.664,39.02
different_terrains_0,1970-01-01 00:57:25,33.56775,20.475998,32.870384,4105.862,0.75393957,1.0485984,2912.4783,22.473774,22.4175,1.139583,98605.586,56.489998,98595.85,39.03
different_terrains_0,1970-01-01 00:57:30,29.543823,21.445187,30.988087,4148.5674,0.7520709,1.0532511,2775.4084,22.42661,22.44125,1.1192741,98465.12,56.46,98455.164,39
different_terrains_0,1970-01-01 00:57:35,21.78125,22.348265,24.24823,4191.0425,0.7501873,1.0611641,2658.7227,22.45464,22.55375,1.0949434,98314.54,56.48,98308.305,38.93
different_terrains_0,1970-01-01 00:57:40,26.23059,22.653027,27.348934,4226.782,0.74855113,1.0581304,2616.276,22.428082,22.43875,1.0732838,98315.086,56.469997,98304.766,38.79
different_terrains_0,1970-01-01 00:57:45,24.98938,22.95041,24.837685,4262.767,0.7468993,1.0608447,2577.032,22.443937,22.445,1.0520526,98307.586,56.48,98296.94,38.649998
different_terrains_0,1970-01-01 00:57:50,21.435913,22.983612,21.26948,4294.639,0.74540555,1.0631368,2568.9631,22.500988,22.50375,1.0312414,98303.414,56.489998,98296.79,38.51
different_terrains_0,1970-01-01 00:57:55,24.088501,22.962923,24.801311,4326.4272,0.7439124,1.061575,2565.5315,22.429073,22.432499,1.0108418,98309.43,56.489998,98302.46,38.36
different_terrains_0,1970-01-01 00:58:00,24.704102,23.111975,24.919825,4360.6943,0.74231255,1.062452,2543.403,22.406391,22.404999,0.99084586,98310.33,56.469997,98302.04,38.21
